Country_,Name,Issuer_,Distributor_,Wrapper_,Volume_,ProductCurrency,Underlying_,Underlying_Type_,InitialStrikeDateUTC,Tenor,AutoCallFreq_,CapitalProtection,PDI_Type_,PDI_Barrier_,MinCoupon_,MaxCoupon_,MaxAnnualizedPayout_,AC_FirstDate_,AC_FirstLevel_,AC_FirstPayout_,AC_LastLevel_,AC_LastPayout_,Description_,ISIN_,FT_
FRA,Quanto  Worse of Memory Phoenix Autocallable Certificates,Goldman Sachs,Non-public,Investment Certificate,5.0,EUR,"['Eurostoxx 50', 'S&P 500']",Europe,2025-03-12T00:00:00Z,5.52603,Quarterly,0.0,European,-35.0,0.0,7.75,7.75,2025-09-12T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2814540212,https://brochures.structuredretailproducts.com/brochure/2025/08/28/A6-19-36-C0-27-76-EC-99-12-48-83-78-00-CB-75-64.pdf
FRA,Worse of Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,"['Edenred', 'AXA']",Industrials,2025-07-24T00:00:00Z,10.13699,Quarterly,0.0,European,-70.0,,,10.0,2030-02-25T00:00:00Z,-22.4,145.0,0.0,110.0,"This is a growth product linked to the performance of a basket of underlyings.On each observation date, if the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the worst performing underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the worst performing underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS3034042872,https://brochures.structuredretailproducts.com/brochure/2025/08/28/9E-91-3D-82-6F-27-DE-BC-BA-4F-82-EA-57-6B-72-E2.pdf
FRA,Quanto  Worst of Fixed Coupon Autocallable Certificates,Goldman Sachs,Non-public,Investment Certificate,5.0,EUR,"['LVMH', 'Dr Ing hc F Porsche', 'Nestle']",Personal & Household Goods,2025-03-05T00:00:00Z,3.02466,SemiAnnually,0.0,European,-35.0,,,6.32,2027-09-06T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.The product offers a fixed coupon on each observation date.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS3008729991,https://brochures.structuredretailproducts.com/brochure/2025/08/28/23-80-C3-F9-6C-AF-C6-0C-0A-0F-D2-81-6E-E2-4B-04.pdf
FRA,Worse of Memory Phoenix Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,"['FTSE Volkswagen Pfd 7.17 Fixed Point Decrement Act-3652023 Jun01 Index', 'Euronext G Renault 240524 Decrement 1.85 Index']",Decrement,2025-07-25T00:00:00Z,10.13425,Quarterly,0.0,European,-70.0,0.0,11.0,11.0,2026-08-25T00:00:00Z,0.0,100.0,-26.41,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2481058951,https://brochures.structuredretailproducts.com/brochure/2025/08/28/24-18-20-17-D3-B1-0E-9E-DA-06-B1-CB-0D-7E-A1-56.pdf
FRA,Quanto  Worse of Memory Phoenix Autocallable Certificates,Goldman Sachs,Non-public,Investment Certificate,5.0,EUR,"['S&P 500', 'Eurostoxx 50']",USA,2025-03-03T00:00:00Z,5.02466,Quarterly,0.0,European,-35.0,0.0,6.8,6.8,2029-12-03T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2769558961,https://brochures.structuredretailproducts.com/brochure/2025/08/28/31-8A-06-1E-A1-E2-95-E5-9C-AC-F6-9F-14-CD-5B-6D.pdf
FRA,Quanto  Autocallable Notes,Goldman Sachs,Non-public,Medium Term Note,40.0,USD,['Eurostoxx 50'],Europe,2025-02-27T00:00:00Z,5.02192,Annually,0.0,European,-30.0,,,10.32,2029-02-27T00:00:00Z,0.0,141.28,0.0,110.32,"This is a growth product linked to the performance of an underlying.On each observation date, if the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2963869289,https://brochures.structuredretailproducts.com/brochure/2025/08/28/6F-C6-18-58-22-D2-E0-11-87-06-74-09-A7-69-A5-65.pdf
FRA,10-Year EUR ProNotes with Participation Certificates,Goldman Sachs,Non-public,Investment Certificate,5.0,EUR,['Eurostoxx 50'],Europe,2025-07-15T00:00:00Z,10.01918,,100.0,,,,,,,,,,,"This is a growth product linked to an underlying.At maturity, if the index level is equal or above its initial level, the products offers a 100% capital return increased by 114.4% of the performance of the index. If the final level is below the initial level, the products offers 100% capital return.",XS3034068596,https://brochures.structuredretailproducts.com/brochure/2025/08/28/40-53-8E-1B-B9-5D-1D-1C-49-E1-44-D2-2B-87-E8-8A.pdf
FRA,Memory Phoenix Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,['Covivio'],Real Estate (Commercial),2025-02-28T00:00:00Z,12.11507,Monthly,0.0,European,-50.0,0.0,8.0004,8.0004,2026-03-23T00:00:00Z,0.0,100.0,-4.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.",XS3008837455,https://brochures.structuredretailproducts.com/brochure/2025/08/28/E7-A4-89-F9-BC-B9-6B-55-79-29-01-86-4E-B2-A6-D4.pdf
FRA,Quanto  Worse of Autocallable Certificates,Goldman Sachs,Non-public,Investment Certificate,5.0,USD,"['Eurostoxx 50', 'S&P 500']",Europe,2025-06-20T00:00:00Z,3.02192,SemiAnnually,0.0,European,-40.0,,,10.5,2027-06-21T00:00:00Z,0.0,121.0,0.0,110.5,"This is a growth product linked to the performance of a basket of underlyings.On each observation date, if the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return, plus a specific coupon per period elapsed.At maturity, if the final level of the worst performing underlying is at or above a predefined level, the product offers the maximum capital return. If the level of the worst performing underlying is below this level but at least at the barrier, then the product offers 100% capital return. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS3036822875,https://brochures.structuredretailproducts.com/brochure/2025/08/28/CC-5B-DF-CB-C6-16-6C-07-1B-76-F1-0A-83-43-73-E5.pdf
FRA,Quanto  Memory Phoenix Autocallable Certificates,Goldman Sachs,Non-public,Investment Certificate,0.6000000000000001,EUR,['Pfizer'],Pharmaceuticals & Biotechnology,2025-02-12T00:00:00Z,3.02466,Annually,0.0,European,-30.0,0.0,7.7,7.7,2027-02-12T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2890182046,https://brochures.structuredretailproducts.com/brochure/2025/08/28/41-A8-98-87-CF-B0-2A-92-29-DC-FD-FF-33-D3-02-71.pdf
FRA,Worse of Memory Phoenix Autocallable Notes,Goldman Sachs,Non-public,Unit-linked Insurance Plan,5.0,EUR,"['Euronext G Credit Agricole 310523 GR Decrement 1.10 Index', 'Euronext G Scor 230524 Decrement 1.80 Index']",Decrement,2025-07-29T00:00:00Z,10.12603,Quarterly,0.0,European,-50.0,0.0,12.1,12.1,2026-08-28T00:00:00Z,0.0,100.0,-9.5,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS3034040231,https://brochures.structuredretailproducts.com/brochure/2025/08/28/B6-F0-4B-27-B1-47-BE-8C-FD-F4-19-18-23-E1-8C-73.pdf
